Date,Parameters,Age_Group
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",2
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
07.03.2019,"Low, Medium",3
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",2
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
08.03.2019,"Low, Low",3
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
09.03.2019,"Low, Medium",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
10.03.2019,"Low, High",2
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",1
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",2
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",3
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
11.03.2019,"Low, Low",4
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",1
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",2
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",3
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
12.03.2019,"Low, High",4
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",2
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
13.03.2019,"Low, High",3
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",2
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",3
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
14.03.2019,"Low, High",4
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",2
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
15.03.2019,"Low, High",3
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
16.03.2019,"Low, High",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
17.03.2019,"Low, Medium",2
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",1
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",2
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
18.03.2019,"Low, Low",3
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",1
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",2
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",3
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
19.03.2019,"Low, Low",4
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",1
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",2
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",3
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",4
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
27.03.2019,"Low, Low",5
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",1
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",2
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",3
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",4
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
28.03.2019,"Low, Low",5
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",2
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
29.03.2019,"Low, Low",3
